56,116
56,79
5,69
36,26
23,1
38,87
56,36
104,96
8,0
1,18
4,11
7,0
2,0
13,16
35,17
65,143
1,1
5,3
142,158
1,0
2,13
2,0
3,0
1,2
59,124
4,1
16,0
4,15
15,12
0,1
6,6
18,2
6,8
34,56
96,164
35,0
1,4
3,0
4,6
6,5
7,17
9,2
0,1
4,2
9,5
0,1
41,1
6,0
2,25
21,49
9,16
70,149
1,3
1,3
15,59
20,16
50,70
3,17
50,52
66,61
92,54
1,18
66,32
81,120
26,102
34,28
4,7
66,85
1,1
1,8
54,126
26,23
0,3
30,72
17,109
4,0
46,43
5,3
46,58
0,2
4,4
8,15
16,4
1,12
51,28
16,28
2,0
50,33
1,4
34,56
2,0
12,14
17,54
1,0
2,7
2,0
27,113
1,2
24,1
5,2
41,50
23,34
30,37
82,147
1,6
4,0
10,69
0,1
10,9
15,11
4,10
5,33
81,40
3,7
0,75
2,4
2,1
1,0
84,148
50,123
102,99
34,24
5,12
6,0
3,0
20,68
6,16
8,0
9,4
2,61
108,136
1,6
0,2
31,12
26,12
10,2
1,1
23,54
9,4
15,35
4,0
2,0
28,13
3,2
0,4
1,0
1,0
14,20
0,13
14,20
6,17
8,6
4,11
14,16
9,10
2,45
13,0
42,117
1,4
10,24
2,11
37,54
5,2
1,0
1,6
3,2
3,7
7,5
43,86
7,9
3,55
6,14
20,18
1,0
3,0
4,13
1,0
103,91
4,6
58,145
2,17
0,2
45,56
1,6
61,0
0,2
4,5
3,0
5,6
1,0
39,45
3,7
2,9
2,0
0,51
20,0
5,14
43,81
2,6
2,4
0,3
0,1
1,6
11,0
5,0
12,19
2,0
2,3
6,0
9,90
2,4
8,2
0,2
6,5
0,3
15,25
19,19
121,141
49,69
1,41
3,1
9,3
64,95
0,3
42,74
0,17
6,0
20,8
6,0
4,20
43,100
3,9
61,127
2,0
3,8
3,3
3,1
12,11
24,25
63,137
10,19
7,8
5,0
1,0
3,7
4,3
1,0
55,25
4,0
1,0
40,56
0,4
60,4
11,12
63,135
72,100
7,16
1,0
7,2
2,7
1,0
46,71
6,81
36,108
43,0
24,30
9,8
5,1
16,28
4,13
4,13
0,1
0,4
66,45
36,83
3,1
22,49
88,104
1,1
73,25
1,0
28,53
2,0
74,60
46,20
2,0
14,6
1,8
14,24
2,4
24,5
2,26
11,16
4,13
8,81
3,14
31,79
3,4
2,6
37,15
5,11
40,8
6,11
37,51
5,0
7,5
5,8
4,5
46,69
4,4
7,10
63,132
17,11
1,0
18,20
4,0
1,6
66,76
2,0
27,72
7,7
35,114
8,3
2,6
0,3
33,18
1,6
11,18
43,53
11,18
15,16
8,7
15,22
5,7
85,84
2,0
21,30
20,62
65,121
4,1
5,3
4,9
66,8
8,5
0,6
5,0
0,4
7,3
14,15
9,13
13,18
1,0
4,8
10,7
1,0
1,14
29,50
79,163
57,78
1,4
0,13
1,4
34,67
0,13
9,14
38,125
3,0
60,64
4,5
86,138
62,37
19,33
1,6
10,11
2,6
3,5
63,135
1,6
0,4
3,4
62,96
12,17
4,9
28,68
8,10
4,16
6,8
5,0
3,13
12,7
0,57
24,39
71,134
9,13
4,2
1,6
22,0
1,0
5,0
1,3
2,0
8,4
93,132
11,18
32,17
5,9
13,18
2,9
3,4
13,21
13,5
15,15
4,25
6,11
3,0
13,7
7,12
1,6
11,7
7,12
64,94
34,18
1,0
15,11
0,2
36,26
64,27
1,0
63,135
3,2
38,65
20,19
84,130
6,7
4,0
2,4
0,1
3,9
37,36
6,0
14,96
1,13
2,7
0,3
31,0
82,105
3,7
19,27
9,3
0,1
5,2
4,0
2,6
30,131
28,3
0,2
7,5
37,53
0,6
7,0
91,132
2,65
0,1
67,80
0,2
7,6
10,39
0,1
81,208
33,86
66,59
3,15
8,0
5,6
6,9
5,0
5,0
1,0
3,11
45,225
5,5
17,65
11,12
2,5
7,14
29,0
0,3
48,16
1,6
13,15
29,89
89,101
0,11
40,97
47,92
10,24
47,63
31,29
9,3
5,0
65,136
3,7
2,3
50,81
68,116
12,11
3,0
72,109
4,0
5,10
0,1
1,6
37,21
76,105
0,6
27,91
38,20
76,53
72,88
1,0
1,10
11,16
9,0
5,3
10,20
13,20
34,28
24,45
14,35
5,9
8,8
44,24
39,34
30,23
22,14
33,3
62,53
2,0
1,0
3,0
0,2
3,14
0,1
9,8
5,15
4,0
0,3
2,7
8,77
0,1
10,0
20,2
32,99
3,0
4,0
30,85
3,0
2,0
33,41
6,14
0,1
5,3
9,7
72,85
4,0
14,2
69,127
13,6
2,14
9,19
0,4
76,55
0,2
59,111
62,207
44,47
0,4
5,7
19,73
5,0
1,0
1,2
32,10
1,6
18,53
3,0
7,2
12,7
52,14
24,84
48,44
1,12
11,21
7,14
2,0
1,6
13,14
28,108
2,7
15,21
121,175
5,43
7,12
50,46
7,75
70,50
2,0
2,4
1,5
18,22
1,6
2,0
6,0
20,26
7,14
10,11
2,0
7,0
1,0
8,7
42,85
2,9
15,86
1,0
5,0
35,28
1,6
84,23
33,39
18,0
7,12
11,11
5,17
19,67
46,117
1,16
15,3
7,2
3,4
31,26
8,12
1,3
45,93
2,0
6,15
2,2
31,0
6,7
8,10
28,155
1,0
16,20
2,37
11,0
59,30
8,9
77,111
29,38
0,3
62,138
37,13
28,27
99,77
0,15
23,30
0,1
19,2
6,16
15,59
20,22
53,115
12,11
23,74
1,4
2,2
6,22
14,7
105,106
3,0
1,21
7,18
44,22
23,69
83,68
4,11
9,4
36,34
0,4
49,33
2,0
8,12
0,6
15,34
3,0
0,1
24,5
56,70
4,5
9,13
29,27
1,0
1,0
78,42
21,165
108,118
3,2
1,0
1,6
2,29
36,112
6,13
9,4
15,86
1,4
3,0
6,0
14,12
27,47
3,8
34,42
1,6
5,7
35,35
9,28
5,0
12,15
36,69
7,2
50,191
5,3
2,0
4,5
8,0
1,5
19,0
3,0
3,5
36,48
0,38
6,9
18,24
62,88
6,0
4,0
26,67
4,0
2,0
0,4
36,26
0,2
37,31
30,0
31,118
2,3
14,16
22,6
7,13
10,29
3,0
87,123
37,2
27,25
3,2
26,74
38,40
0,1
4,13
1,0
25,115
24,32
2,11
32,45
21,91
3,3
4,0
2,3
7,5
0,2
5,0
15,29
9,9
4,0
16,28
8,81
35,75
4,10
0,1
6,14
37,53
69,55
15,21
6,4
0,1
67,73
1,6
0,1
0,1
1,18
41,41
66,156
6,3
45,18
1,0
13,16
5,0
5,12
9,16
12,15
2,3
33,95
56,182
69,106
8,9
36,56
12,11
9,15
2,0
73,139
2,3
18,27
39,46
1,0
12,4
41,66
4,0
31,58
2,2
23,11
3,13
7,15
5,0
0,2
29,89
6,0
1,0
1,0
4,21
20,5
30,55
29,89
13,27
7,59
2,0
6,4
3,6
24,105
4,1
38,97
96,156
2,0
1,7
1,11
3,27
7,1
11,17
10,1
51,122
2,2
30,22
0,3
4,6
1,6
52,110
0,1
3,4
4,20
7,0
2,0
53,69
1,0
56,139
31,85
21,27
0,6
82,186
7,6
0,2
1,0
14,25
1,3
0,2
2,5
69,112
28,1
1,7
1,6
39,110
17,44
47,54
18,21
16,52
50,46
3,11
3,0
1,9
61,76
3,3
52,74
30,65
1,17
3,1
2,14
2,6
2,2
13,14
14,15
73,13
50,51
2,0
64,8
16,109
63,135
36,40
30,28
3,1
44,34
2,21
38,6
0,1
1,2
3,12
3,2
40,46
3,6
9,0
1,1
5,0
5,13
0,5
2,0
26,72
1,2
2,4
3,6
44,90
8,15
4,8
3,9
10,24
1,3
4,0
6,9
54,30
20,37
20,12
38,39
3,4
3,3
16,72
19,17
4,6
2,2
9,16
13,27
11,5
3,13
92,54
2,0
6,10
4,0
51,61
4,0
85,36
6,0
4,0
50,107
56,139
3,8
4,2
16,0
4,0
7,18
1,1
0,7
7,15
75,107
0,2
1,0
11,6
59,36
3,3
45,17
1,5
2,27
4,0
3,0
60,38
0,1
6,0
39,107
2,11
38,54
7,0
2,23
11,6
4,21
19,66
8,46
29,20
8,12
2,0
7,6
30,25
8,0
2,14
13,9
37,107
3,16
2,4
1,5
17,23
6,11
34,28
2,1
3,4
35,42
4,12
9,13
52,0
1,6
2,5
6,1
17,85
8,0
51,103
0,3
28,0
5,0
9,4
1,0
36,26
36,26
65,94
20,15
6,5
8,39
3,1
6,1
20,104
4,4
12,11
2,0
44,123
1,0
9,3
19,20
2,0
3,4
87,131
10,14
61,170
6,2
2,0
6,28
58,94
8,81
20,11
34,65
0,1
4,2
3,0
5,13
17,20
8,13
2,3
20,30
8,17
46,50
4,9
9,11
19,42
1,0
54,81
5,2
9,49
17,37
39,66
0,2
1,0
3,4
6,5
2,0
45,33
6,3
18,6
10,26
22,48
4,19
6,0
37,5
2,12
46,54
4,6
8,0
7,1
32,62
50,53
27,46
47,115
13,19
8,5
11,7
49,61
6,2
25,12
7,21
1,6
0,2
1,0
2,0
6,0
1,3
9,0
