6,1,20
3,1,0
108,395,296
5,4,5
25,41,0
9,15,0
4,0,1
10,69,142
391,7,1020
6015,119,4255
13,19,247
20,16,0
113,3,1563
51,8,946
27,5,92
262,35,416
4,4,3
28,21,30
237,11,133
53,35,403
21,3,5
23,8,2
6,20,0
6,61,0
19,34,34
11,2,0
9,10,34
5,4,1
8,56,6
32,22,48
93,89,141
45,59,55
343,1293,2576
9,7,16
3,2,0
4,0,1
20,6,2
6,3,0
59,40,1482
4023,485,7990
122,129,720
21,3,23
2185,62,364
3,2,0
119,265,35
6,1,26
5,14,0
8,16,45
28,3,0
45,3,3
57,5,233
39,54,0
21,22,149
20,19,107
640,58,1346
30,158,428
11,63,2
211,733,3384
8,0,2
6,1,0
4,2,0
7,1,9
24,106,163
795,38,6837
17,11,58
23,13,22
80,8,25
79,203,701
8386,597,2816
3973,930,4082
18,45,24
1840,595,80
102,144,143
920,1418,10380
63,77,429
122,1146,4051
21,66,717
256,473,2122
78,60,237
95,26,240
1433,250,5665
12,14,13
180,48,313
269,202,599
34,191,10
57,270,260
416,523,314
44,23,26
4213,9706,129232
488,224,2651
154,171,188
20,270,260
158,1,6
6,10,0
66,27,8
511,523,314
72,869,671
5954,478,4841
66,52,201
51,72,0
1362,185,228
6184,1528,14251
93,4,0
7,11,0
16,3,39
71,0,11
305,1,0
35,26,0
5,5,0
4,1,6
71,553,6
88,77,11
6011,488,10294
274,128,295
630,869,5704
51,3,27
1220,149,1579
10,5,0
145,3,16
342,19,14
533,27,691
4112,340,12889
743,493,8819
93,156,700
2041,4902,14486
9,35,22
525,122,929
83,411,1925
197,1318,5173
265,72,275
55,448,1189
7,3,11
12,23,69
19180,5352,28022
34,293,34
2886,3974,27411
281,27,519
500,5,32
174,258,330
9,0,15
17,4,31
15,36,191
53,41,0
13332,248,6178
2679,592,8148
41,400,780
6,3,1
24,10,0
5655,130,1226
8231,38,17389
44,606,266
359,328,717
130,34,376
6,8,14
19,4,0
806,301,730
1050,28,46
169,93,76
758,621,2282
91,111,119
378,664,7098
45,0,1
326,143,2136
24,7,84
256,123,928
25,1,6
14,44,380
120,310,323
13,55,63
66,9,44
68,258,44
35,40,60
118,548,2165
1704,2379,12326
6119,4646,37389
5369,468,24271
4898,1147,7714
5452,2192,22319
49,60,163
14,4,6
5796,211,12230
996,144,970
9,70,0
27,3,11
142,54,1900
2107,8387,1170
3,5,0
4,1,6
110,59,67
219,356,182
318,93,1969
722,71,317
594,165,14
244,90,239
86,275,81
783,371,2579
952,237,467
25,12,0
6,5,0
271,6,0
87,288,3
21,1,6
4027,497,5170
680,51,1038
1154,440,1439
292,556,792
49,17,0
19,168,0
420,88,815
31,0,13
16,8,46
28,143,532
69917,555,8018
2693,5061,11547
428,47,13
228,16,32
644,111,433
2693,409,3292
31,26,135
5172,578,13108
3320,2355,24652
28,244,623
2087,432,18132
6350,1067,21367
85,35,0
13496,198,1588
45,23,6
45,12,0
3053,684,513
64,95,0
24,114,13
1356,386,3812
45,10,41
228,561,742
5,12,0
61,14,0
3549,3300,8813
515,194,6
21,48,180
76,8,52
726,145,464
2688,753,1862
15,3,11
14,92,121
172,1,4
6096,402,16928
59,79,362
230,586,1402
131,7,106
1213,149,7857
64,1,0
64,49,143
19,56,22
6670,4916,7486
273,11,243
76,208,52
361,24,0
83,9,44
839,69,1339
14,72,47
634,1355,89
7,9,0
19,113,0
255,326,2
8,0,32
8,1,6
4,1,6
171,346,1702
185,99,6
65,0,27
225,57,48
1811,178,3986
36,97,213
102,0,2
589,895,4639
246,282,1088
5,3,12
208,71,110
128,20,37
5,1,0
1498,70,4578
884,280,4187
53,663,961
2102,524,1125
10,20,20
100,276,784
54,17,4
343,515,4593
21,22,16
118,3,11
21,0,40
73,67,9
12023,5088,10979
86,70,59
697,19,0
2959,2243,23978
470,632,182
7,1,6
7,20,20
17,1,0
3201,334,794
4722,204,1327
365,339,2162
247,111,12
8,3,11
9,20,20
28,1,0
2070,567,14534
1146,289,1662
166,179,854
21,3,11
7,45,0
263,282,1088
7,117,0
11,7,18
7056,1531,13375
30,1,0
89,130,26
3229,2496,21172
236,188,1038
305,3,0
3125,825,17401
2204,1559,9043
7056,1550,14932
2726,3326,2544
554,484,3962
84,18,16
4,1,6
4181,524,35809
20,1,0
15,1,0
34,448,82
265,52,2488
4,5,0
1342,6853,1265
92,147,184
361,124,1405
10,36,4
407,39,35
830,133,564
6360,488,10910
96,637,2281
9,5,15
2842,269,21436
1306,481,353
19,0,1
5,52,0
238,36,9
31,25,453
767,1181,520
205,541,1690
7017,2014,16436
214,88,2039
75,85,117
838,409,966
61,18,0
25,39,30
197,111,1263
57,166,11
13,11,0
59,76,2
226,3,0
162,68,409
1204,2321,2146
509,76,536
809,1181,6312
36,461,375
40,32,0
6,2,0
332,6,0
46,221,0
7778,5164,55540
79,3,11
89,43,90
204,100,369
47,24,10
32,70,2
2959,2087,3416
47,46,180
211,82,48
12,10,38
24,199,78
20094,1860,32030
11400,4035,14579
9,20,20
5,3,11
16,32,9
13648,4245,37788
22,35,182
284,75,253
33,16,13
7,1,0
857,94,2727
28,270,260
3037,2251,21369
4403,942,5360
13714,701,10390
95,164,2579
35,168,0
5,3,0
17,94,10
16,4,35
125,277,764
9,52,106
365,44,0
603,1108,11
345,106,43
6,8,6
498,116,3730
6,6,4
471,187,1088
181,355,4911
201,58,46
9857,3138,2308
20,22,1
42,83,51
355,147,9073
12427,1618,13545
122,232,1082
1376,316,1943
37,18,52
107,136,58
17,3,19
312,15,0
3,6,0
13,8,22
10,89,69
2008,396,3407
103,22,31
12,177,114
145,112,214
202,20,0
210,105,94
51,23,695
1099,941,8692
230,553,593
105,123,85
20,1,0
26,1,6
22,15,0
17,88,125
257,425,1057
6,32,51
451,103,203
20,164,129
17341,764,11892
2134,389,3869
124,109,202
1648,184,924
46,244,1508
93,21,697
142,4,32
423,119,86
44,213,465
8,26,21
10628,967,9170
467,1307,5926
22408,25,6658
3,1,6
6,24,6
410,516,105
2060,135,201
137,3,11
7,1,6
11295,80,816
28044,376,16704
12,1,0
3846,178,5233
324,118,623
9,20,20
11,18,0
57,20,633
3149,738,9577
95,37,77
11996,265,631
13,59,56
850,1010,30038
541,102,803
213,11,12
41,167,1555
1271,1792,4159
290,126,1290
17,3,11
136,16,26
51,228,400
9,8,4
199,408,161
1184,568,4887
97,18,323
93,408,1561
59,47,66
980,318,2
14,32,9
95,747,2451
661,10,143
3183,2420,21517
29,2,3
662,422,10112
33,7,0
793,273,1589
40,3,11
8261,141,7567
46,274,198
14058,1706,20135
331,591,701
630,27,99
50,137,74
777,574,2761
7,12,0
3268,208,12938
14,37,13
48,21,0
32,29,26
518,1245,1152
318,143,889
17957,433,13411
134,11,9
39,312,0
3785,316,6744
57,16,96
121,87,94
9,3,0
8,17,4
138,455,262
138,61,116
8,6,0
119,94,253
3428,64,3447
278,277,1069
20444,43422,29656
279,56,0
4,1,6
411,110,504
6,1,0
505,676,572
186,13,3
730,525,312
7671,2044,18558
23,133,240
620,56,1033
251,596,1960
109,269,2281
8,36,0
9,51,36
23,66,5
37,1,193
17,1,0
5,1,6
4612,714,1840
28,1,6
25800,652,7707
2349,850,8467
188,1,15
35,119,24
113,529,307
261,26,0
10,10,0
6533,511,3465
33,114,87
195,19,14
7712,1547,14935
96,622,2281
65,49,8
784,51,1193
303,129,0
1111,1324,12
25,10,182
1440,256,2542
1531,184,1976
643,345,5530
213,116,44
1656,118,1581
127,1340,431
264,3,0
40,3,11
1011,2471,4236
189,49,16
9127,992,3700
53,47,0
218,1121,3230
95,146,541
440,71,204
172,90,4257
60,50,0
20,3,11
156,1728,1598
125,60,54
9620,3294,1955
629,438,2617
81,57,48
18,139,231
673,240,361
6,13,1
16,58,75
2985,550,1439
9,10,3
95,4,0
14,3,11
161,48,6
165,8,11
12,2,0
12,25,17
76,14,4
1795,1248,1299
15,6,10
21,1,0
9,74,0
5,1,6
18,4,0
72,7,0
7,54,20
283,97,1099
330,81,43
27,4,0
1882,544,4638
19,347,806
208,40,424
36,24,0
4,1,6
8,3,11
1050000,0,25
34,1,6
6,32,51
92,1,6
2155,3637,9444
72,16,96
337,23,65
33,142,456
9647,91,6552
4427,3310,20508
272,301,808
108,113,395
7,19,0
96,118,725
64,114,162
27,3,24
466,100,893
4,1,6
100,28,26
244,46,86
993,141,286
4513,664,0
93,1,0
112,73,53
19,0,13
83,688,4266
43,529,210
15,10,58
861,199,425
5,12,0
1568,551,6329
1985,1163,10200
3643,209,574
213,183,3048
4819,17438,69329
4877,1070,7517
87,14,142
357,6,20
380,1020,1042
280,19,14
16,14,75
118,17,14
196,628,2290
105,41,247
239,21,2
92,66,503
15663,1929,31961
8,3,21
284,25,291
16,114,177
291,282,1088
42,152,47
10294,392,4496
137,24,434
6,4,9
840,119,1648
1097,1010,1007
135,4,2
1486,120,2554
28,1,6
76,450,837
35,134,236
1117,1528,5704
4,1,6
4939,230,7668
12040,200,1648
57,107,1667
1050000,35,156
397,13,70
13352,403,14051
9,6,14
3351,2311,21619
6,39,8
33,3,11
46,1,0
4234,1074,24206
412,6,0
154,430,1826
12,23,69
841,91,1653
3864,37,4585
201,0,15
321,607,230
160,619,218
54,40,83
78,99,6
415,68,663
1267,1782,6298
1189,659,782
78,3,144
476,15,0
116,168,691
426,821,1752
228,54,456
10,26,8
443,81,123
28,10,143
44,69,322
1156,238,649
11,15,0
146,557,0
137,102,753
3,1,6
32,3,11
32,137,38
1597,128,809
8,19,2
63,251,934
29,1,151
562,2161,2293
259,314,849
4835,2537,21976
28,64,934
33,0,16
16,58,17
10,102,0
24,34,123
87,73,486
2852,748,9083
38,103,446
5,7,0
25,35,33
6,0,8
34,8,0
45,396,244
790,2744,2317
6661,11916,17170
362,136,252
2873,1805,11088
92,28,1400
167,116,50
185,9,0
15114,238,8883
1457,2522,1465
73,57,89
101,3,11
716,13,91
99,276,676
58,96,2
5204,2454,55489
71,136,757
16,25,96
53,53,30
309,607,230
9,3,0
162,223,244
111,144,208
101,934,49
89,180,939
204,13,11
5686,304,5142
21501,409,10077
721,94,108
2113,4891,3834
7577,192,4564
29,1,61
16,51,36
886,740,1610
803,115,3538
380,40,608
754,34,1589
115,52,106
6765,1442,29572
30,18,22
135,55,2
1002,880,10937
16,71,215
42,71,68
420,55,94
3065,385,3686
5529,2387,47147
655,1820,1259
630,275,349
140,1,6
129,133,159
5,10,8
1403,10424,8192
198,2806,3541
175,51,459
358,21,1
6160,634,0
46,1,4
270,34,846
14,66,0
4384,809,682
39,148,35
37,4,36
2015,479,8714
81,749,2119
31,146,288
7,8,1
187,220,403
72,547,2166
183,1101,499
5,3,11
7,27,20
867,988,2013
913,1491,8616
136,89,300
129,3,11
48,162,159
44,53,306
2012,145,4439
1181,749,4144
757,28,0
10,9,9
193,166,4357
87,1041,2267
2509,2006,3853
216,605,232
71,21,3
474,39,108
2302,1661,8941
1138,66,665
13,1,0
25636,2330,8657
10,38,0
14,373,10
498,169,438
9809,471,14856
24,48,0
70,361,32
359,33,119
1193,1010,1007
1373,168,1874
52,53,1436
70,2,69
82,6,188
36,82,428
757,396,1716
31,3,11
71,243,218
479,433,1549
507,293,647
101,240,77
17952,736,14931
136,111,377
21,45,75
165,595,436
24541,2300,8219
14,1,27
239,30,320
538,6,0
990,608,229
103,7,117
9,393,19
2311,382,2890
3543,1719,19723
276,4,50
76,720,1667
49,396,244
9,28,84
309,18,956
1613,175,6916
188,123,928
84,1069,32
84,188,515
36,3,11
19,28,0
39669,164,11307
39,124,18
86,2,0
791,1674,3256
40,86,112
12,1,2
515,997,1841
34,331,28
5,4,0
84,63,580
8,2,9
20,19,1
60,21,0
730,354,4191
496,148,353
9,48,0
69,23,0
70,102,554
8,19,24
96,0,5
1038,1036,8381
48,2615,1807
38,147,241
58,768,43
76,239,253
318,621,2282
29,116,836
134,1510,2790
21,77,37
80,23,0
151,282,1088
24,81,0
4240,116,2149
35,34,71
5285,12994,13552
23,53,98
939,475,2719
19,44,25
1659,505,4971
460,18,318
107,130,9
52,252,148
4329,1832,15837
4,2,1
292,25,89
185,29,1
19,3,11
808,268,410
8,69,207
15647,10760,21893
3892,1010,4885
2411,144,967
108,48,290
37,3,3
257,147,1267
99,168,377
223,148,1350
16,1,6
246,10,42
5787,39,3811
23,22,197
107,84,539
5174,449,17312
539,151,25
5,12,6
258,521,316
11,14,13
106,515,1119
447,185,497
8,45,0
172,141,202
328,25,16
1831,285,963
313,704,1601
944,92,1663
4708,5644,7740
605,78,152
118,4,31
914,204,0
311,230,826
7,1,0
4363,707,11811
6094,3147,26279
377,78,3158
7231,606,32711
736,2149,2305
25,153,33
147,135,385
6,1,6
12,56,34
234,123,114
522,218,1951
31,28,0
4247,2426,25349
5,23,0
154,959,1738
66,14,13
36,432,442
921,22,280
242,23,0
270,3,1
3532,2922,40867
3613,2236,3103
59,6,0
7275,845,58629
151,197,129
5491,1323,10027
1050000,9,171
6768,11179,26223
4869,806,7555
292,19,14
7264,944,7831
762,115,181
41,17,12
12,9,10
7641,768,50463
3930,329,526
143,112,243
29,137,38
42,2,36
19,47,52
1475,281,2137
2879,578,9096
3805,1385,29790
68,4,94
101,209,150
1220,1593,1207
5,4,14
1999,83,2276
105,1820,3579
1244,274,3961
75,30,958
2592,575,6867
148,9,132
102,89,0
44,13,9
6,1,6
7974,414,4888
363,95,1307
3,1,6
30,136,38
103,40,912
226,45,3163
138,29,43
85,98,654
11,3,11
2095,1661,8941
90,15,0
85,553,179
46,295,19
33,469,38
354,15,0
31,2,9
26,24,518
56,245,329
6,2,6
1344,513,324
123,1851,705
236,134,311
16,57,0
44,6,0
810,1056,6672
92,0,420
4,1,6
671,281,809
7,4,0
43,13,237
9,1,6
1753,1245,305
14,3,11
30047,1927,43486
69,249,664
2125,446,8837
774,1147,6279
27,196,476
93,1,6
349,238,166
72,105,74
390,32,0
35,14,0
329,200,856
166,128,619
3703,799,28262
2361,161,7392
36,371,19
6,3,11
115,196,351
12588,2542,19299
216,122,929
1779,1435,8592
1859,169,82
4355,591,4400
210,2986,255
66,96,420
89,761,1660
2479,1661,8941
118,91,105
5516,1949,17823
457,34,1284
3158,1209,5811
9,393,19
726,4400,7677
39,149,178
283,438,300
26,65,264
857,5698,2040
63,7,51
501,39,335
35,21,0
9,20,20
60,17,697
3496,1322,593
75,107,181
194,113,996
84,47,686
75,12,21
31,10,4
522,105,130
96,257,456
3493,6593,16105
669,114,162
14,88,125
6,10,0
168,8,0
154,17,11
7,45,0
332,114,102
184,19,14
4867,254,2740
22,426,178
1969,198,7932
78,26,2
14,32,9
343,3,87
898,529,2693
30302,506,43910
53,1559,428
60,1568,0
7,34,3
68,130,788
7,1,0
2444,2991,17069
33,127,525
3,1,0
1617,420,1336
19,68,116
9,23,34
227,53,571
19,29,27
2498,1661,8941
420,143,0
74,56,370
5372,1786,18659
13,4,0
95,425,1058
547,227,621
126,21,12
1498,358,3097
640,77,1735
5150,522,3676
113,152,71
2768,319,7927
74,147,241
1804,1678,5936
24,14,48
10,56,9
60,78,2
837,492,2015
222,8,32
19,1,0
10,13,11
2299,139,11759
612,160,3221
54,153,44
256,523,314
121,334,2166
100,557,948
9,1,6
1855,285,963
31,116,895
4019,2931,18076
23,41,15
8,26,38
25,41,52
17,14,0
182,120,931
409,236,1585
158,559,946
5630,1594,5632
113,1317,76
1315,794,460
27,123,531
352,542,4795
4,1,6
1601,1019,3777
7,6,2
6,1,0
113,3,11
46,589,22
501,354,411
11101,551,10662
23,249,284
324,19,14
81,203,485
35,13,252
459,278,1841
23318,4691,12747
96,35,231
3,52,0
255,208,910
2109,590,13164
255,128,8
528,192,0
17,27,22
2297,205,170
77,127,946
7,22,0
242,20,0
1435,56,1033
8,1,6
205,265,446
8,7,0
256,67,0
24,103,10
107,90,399
11,9,65
18,8,50
49,189,403
53,29,20
803,1148,1052
5,1,6
71,17,96
150,150,101
9,163,0
627,24,956
41,85,144
277,242,1858
681,1207,547
2269,1083,8944
110,391,618
25,40,14
44,13,18
7,103,0
572,20,514
7793,1181,7226
368,198,1811
667,302,8
2651,1251,8431
16,34,2
145,17,35
51,362,1731
5038,844,2685
256,2670,220
1847,188,118
390,658,48
52,128,396
150,32,352
267,177,0
3837,403,8659
176,22,86
4,1,6
1040,102,2839
209,2,0
16,236,14
152,162,73
16060,2291,19443
162,265,4717
75,6,5
97,25,33
254,103,302
422,74,437
158,22,119
1694,1611,7147
279,30,70
63,17,69
33,37,254
828,1237,7482
32,57,480
57,286,17
413,3,146
7,3,11
9967,1466,4839
34,318,68
134,90,4467
42,9,0
1338,137,782
730,920,5094
1729,189,460
28,113,6
154,90,378
3,1,0
534,444,2403
2792,1967,10780
13,49,15
511,607,230
60,201,762
29,32,8
10,114,13
6,38,0
2917,240,7658
21,34,123
315,18,0
1271,497,2655
194,262,138
17,2,0
194,39,6
76,4,0
12,10,0
56,31,241
144,1,0
81,181,1584
228,285,1196
2775,8442,7197
57,58,32
20,7,24
774,207,1762
68,224,1291
590,39,2517
206,191,534
4115,843,6914
129,40,804
24,7,22
13,73,57
22,31,12
45,56,9
189,143,855
8437,3323,75
723,590,4722
369,113,551
254,525,312
325,112,1032
30,58,940
105,39,55
5,1,6
9,20,20
32,38,19
17,0,204
6,5,0
15,80,99
121,21,88
4,1,6
162,136,3411
9,3,2
385,266,263
7,3,11
654,347,2461
379,10,2
31,238,95
532,387,1548
1406,264,3560
43,187,0
53,208,28
133,49,534
2356,79,411
114,58,54
130,370,2257
4917,1660,3123
652,57,103
30,335,0
331,21,91
31,15,0
2496,40,4297
87,6,291
23,9,42
115,677,1740
147,113,3333
625,368,922
13,40,6
376,139,186
824,239,5897
271,143,855
5909,4150,1096
19,4,31
1511,50,107
512,315,1053
439,230,12
8,40,22
1381,75,2282
797,192,600
43,118,85
9,1,6
1166,764,0
21,163,0
438,302,991
1028,1354,6604
56,19,137
147,100,206
479,86,4495
271,372,10060
7,9,0
772,24,434
807,1228,459
24,90,58
22,56,89
85,123,66
334,408,4259
2379,386,2308
1881,1871,158
6562,2266,57137
48,281,65
245,300,169
39,26,30
11,1,0
234,516,321
16,6,11
7788,1535,4770
4982,844,2924
250,295,19
9,1,0
5269,1612,4693
19,11,8
4255,2682,38071
468,113,24
3,6,0
2477,1059,15511
6,10,0
298,8,0
785,120,931
591,72,2481
3958,185,10056
34,18,58
63,228,35
40,17,52
14,1,6
152,440,6261
24,1,0
9,22,19
228,130,192
471,160,50
13,0,1
97,8,10
14,26,4
39,147,241
270,128,268
118,409,1216
12,22,0
41,4,0
36,59,939
31,30,18
387,61,1773
137,297,618
42,15,1
122,357,639
72,62,16
18681,477,34014
1524,666,1677
308,18,1015
14,47,71
72,130,108
1050000,46,51
26,1,6
154,472,895
595,254,354
47,18,0
11,66,17
13908,904,16493
67,16,16
13,9,0
11,120,7
297,45,62
92,68,344
217,83,47
23,0,8
41,22,19
73,3,11
2749,227,1035
24,12,8
4113,10841,11154
3414,55,72
53,6,268
100,105,111
254,10,14
19300,515,33250
6,1,6
11150,414,4216
177,36,308
3952,111,14771
3344,4201,22889
5118,114,3084
6537,3131,18008
323,143,855
10,33,146
2001,160,4013
35,92,121
34,41,186
112,39,218
2731,385,9284
3,1,6
272,39,386
431,130,2353
5690,1461,9895
8362,628,23819
3695,2887,43999
14,156,26
720,52,14
95,54,554
93,108,508
1464,149,3178
128,62,391
22,20,0
1645,194,5207
500,1,6
97,6,68
149,300,1494
637,105,2507
5,5,0
102,96,977
75,33,32
133,0,13
1407,608,229
211,0,6
10,295,19
63,31,687
265,1,0
938,213,1171
269,87,1421
10346,871,6622
4073,1064,5905
184,282,1088
16,32,9
354,8,3
10,35,22
40,4,0
97,22,134
15025,197,6437
4545,692,19067
2272,1557,9045
646,79,945
10,23,69
361,189,934
136,247,1923
367,73,530
24,10,0
528,59,126
2646,625,16592
2170,626,4334
528,203,5206
17,70,107
4178,534,15907
141,285,1088
89,4,11
128,254,730
6368,1239,64192
7926,83,709
9,20,20
1184,154,1466
11,1,6
33,60,383
15,81,96
23252,6004,24521
2209,1265,5643
870,696,5526
6614,767,8578
14,7,30
682,730,5914
608,50,1039
225,98,1628
5,4,0
1445,104,956
136,21,0
75,1961,19
346,664,3017
1214,3750,4317
31,188,470
55,4,57
63,356,905
4270,111,10802
547,10,4
37,12,15
4,1,6
97,364,0
48,3,11
2087,127,8962
22,17,0
12258,393,9362
3014,3009,7345
196,143,855
38,9,50
82,22,112
66,19,14
901,46,77
1263,153,1576
94,19,56
170,4,96
81,874,4257
6507,1122,1008
2814,1056,1982
11701,634,0
375,624,1677
44,66,0
90,13,22
95,1,6
64,3,11
5088,481,14671
3090,2075,21855
12,3,11
238,155,499
491,269,577
2747,2165,755
8072,216,13547
37,15,167
55,548,1776
128,7,75
422,547,2166
476,236,5042
2155,606,15594
1528,92,147
5531,4954,85247
26,92,260
1750,285,963
1104,523,314
712,19,14
14,24,30
2919,1930,964
1742,285,963
14,4,11
18,27,206
730,251,4869
135,684,780
93,1,20
108,6,0
10,4,8
22,28,28
712,608,229
6,3,11
33,47,71
3314,2566,4283
3424,438,11540
8,4,0
266,599,454
92,20,0
150,4,2
16,45,16
532,27,0
118,46,112
313,132,169
6131,3589,5938
16,42,0
1592,458,2647
488,1044,884
51,97,74
15,92,121
20,1,6
31,57,203
103,19,0
46,14,0
16797,954,4595
261,418,789
40,114,253
152,39,0
4017,5075,24821
44,25,56
80,597,1959
2922,550,5618
6,1,6
753,5,1009
114,227,156
288,31,0
270,36,964
6,12,0
12,47,22
3250,1694,19889
65,37,10
68,6,46
21,201,102
176,1369,61
19,43,25
9,25,16
188,29,85
2922,578,23091
179,1149,1668
7914,2758,3346
163,530,3215
13857,1015,9768
15,51,36
1844,290,999
8,1,6
685,75,509
339,607,230
18234,432,1493
7,6,25
2750,162,4869
211,152,545
1107,1044,3903
7,52,58
62,157,1298
26,124,12
39,66,44
1409,102,583
14,9,0
83,200,288
185,589,161
73,20,0
5151,48,5437
779,3018,69
64,2,57
4749,1247,4623
192,48,291
236,4,6
88,8,5
4595,227,4772
402,588,3530
21,1,0
219,95,105
3761,1561,10127
5,1,0
8654,6336,54321
3708,1567,5285
460,3,11
1326,686,2017
15,17,50
946,155,321
279,125,427
5,3,0
289,16,14
4,12,0
72,7,128
5747,165,4215
253,143,855
268,244,21
3935,597,45877
36,79,28
4308,194,8017
382,2677,2774
220,1,6
6,1,0
6,0,24
68,9,0
258,7,1152
489,2,0
233,318,190
9553,8460,25504
682,313,1741
19809,1097,24062
104,185,56
5,1,0
9,7,25
83,29,0
44,110,299
53,265,92
5790,292,8642
93,4,0
34,92,121
3295,2093,3410
142,26,106
223,25,693
41,107,0
2795,444,9540
30,81,917
1050000,11,1
24900,366,12005
10,65,0
3675,1342,10389
20,70,40
273,166,3978
61,23,396
27,1,0
587,168,189
111,52,337
477,145,339
289,517,1356
1214,120,1914
205,282,1088
6,6,0
93,14,91
33,3,0
13,1,0
3911,854,4915
74,8,15
6052,1393,6706
111,3,10
1139,1449,5535
74,244,517
2014,1788,6793
38,8,0
26,3,11
25,58,9
1755,109,2969
133,115,718
405,164,857
168,106,300
103,4,122
31,58,0
18,1,6
912,105,3548
3264,892,28505
245,3,0
4201,2178,14080
562,22,19
290,104,406
1949,1559,9043
7,28,1
219,220,144
48,80,0
2126,6405,505
735,752,8406
86,467,2528
2203,1564,9038
373,525,312
7,7,0
184,270,2989
56,177,510
512,550,2132
6,6,0
88,73,486
10,20,20
5,31,6
338,260,2393
48,127,25
184,32,4
26,2,0
417,204,1465
56,165,1921
324,495,2243
3,8,0
11055,233,11744
123,24,799
7143,299,2584
73,295,19
515,572,348
61,151,353
111,8,99
562,67,664
780,39,335
98,1,0
30,40,22
1215,575,3352
36,8,46
10,0,44
85,13,6
6,2,0
102,1,0
66,92,1307
15077,3631,3078
353,317,2426
260,114,0
648,812,0
103,239,143
88,385,2169
103,573,846
3300,619,4631
19995,1821,34214
400,478,2282
825,153,883
184,11,518
310,525,312
145,569,3
274,201,943
2261,1632,244
1991,1163,8899
9,12,0
16,8,46
34,102,0
22,118,118
16715,385,18296
15738,4086,18317
16,1,0
2240,1027,7796
158,23,0
154,10,12
1050000,23,4
301,212,1957
5657,878,22742
154,110,0
267,16,8
100,76,1
417,32,2200
17,92,121
6428,572,16399
15,10,173
189,26,205
140,254,630
4754,1161,25778
107,9,75
204,237,1321
96,510,752
55,361,900
28,251,149
2501,2057,6062
101,250,1046
136,523,314
312,524,3919
16,29,7
648,505,9634
411,182,112
3436,137,2491
21259,1926,31874
70,323,1494
24,20,3
467,227,281
149,32,4
9,35,22
468,150,231
6976,143,1034
196,638,2280
250,148,1601
8,3,0
366,171,679
919,706,6155
19,4,6
86,82,7
106,240,533
38,122,242
25,157,149
8380,1012,2504
393,3,11
11,10,2
266,42,1612
19,7,70
274,461,1042
28,0,115
63,5,2
10996,2374,36283
535,406,9560
556,448,2304
20,67,42
5,7,0
1072,117,1511
77,28,0
80,11,130
4961,2534,23088
8,3,11
173,649,40
164,78,109
602,89,1126
29,10,4
91,152,349
8,4,0
23,146,30
75,1,0
22,0,13
83,15,52
399,25,117
13,29,0
3699,10951,10437
155,36,76
45,175,560
2,1,0
81,3,11
1050000,78,19
1914,1362,971
10,3,79
69,156,44
10276,3037,12318
1570,525,4425
407,15,58
8,7,0
260,145,339
5,3,11
3004,451,0
100,240,857
42,0,97
84,192,0
787,1184,3142
8,12,0
31,1,0
1506,72,1187
762,144,67
467,30,631
5162,14469,38613
57,112,161
57,15,438
42,3,8
64,18,3
1940,1664,8938
119,456,1607
79,39,16
2416,568,7812
3018,291,10312
65,155,65
24,65,32
54,396,244
5799,1230,30463
12,2,0
122,1,0
168,2078,2085
51,10,0
278,292,1877
49,304,91
6442,480,8157
2280,558,14982
83,14,4
3872,75,3194
95,71,526
4531,266,5089
230,647,0
9,20,20
458,27,134
83,478,1419
217,433,1627
71,357,836
6669,2398,8869
382,1279,1445
44,523,296
145,691,427
54,485,274
4,1,8
18,56,110
34,349,10
38,4,37
117,73,486
30,64,405
45,117,30
13,252,17
19,11,40
218,1218,1937
128,602,2911
2068,380,11567
117,3,11
360,572,1155
26,66,374
1453,174,9086
6,27,12
186,75,87
4,1,6
25,40,22
595,187,325
32,20,70
34,5,21
2119,2410,8868
30,27,40
43,32,122
14260,359,2845
462,768,43
138,8,0
28,174,93
92,43,66
4,1,0
1199,314,375
25295,1546,24704
394,187,294
127,22,396
98,117,181
225,0,13
6665,129,7297
47,339,737
10712,739,10352
1090,594,581
43,216,310
5,1,6
3686,95,2448
7149,480,8157
17,0,24
2182,1556,9046
1265,241,4399
770,19,14
106,0,143
186,59,684
9908,795,5356
13,24,30
18,3,11
694,61,0
12,2,0
21,20,4
12672,3179,35674
264,40,22
33,181,62
51,8,27
582,48,40
31,4,31
3,3,0
16,20,19
82,1,6
2149,1559,9043
1202,330,192
3,2,0
1062,513,324
1412,761,784
229,1,0
11408,480,8157
79,182,312
2217,1687,1236
134,723,1305
28,29,1
258,103,170
271,116,234
127,51,0
606,619,6877
221,104,552
18375,80,3015
22,113,6
15088,740,55689
1437,256,3144
721,2,988
16036,4578,22826
24,23,69
4182,742,22189
230,185,1420
1085,1276,3330
6,17,4
17288,491,103263
809,63,324
56,22,12
7,83,0
31,111,51
6,1,6
217,120,931
2770,647,17407
1051,89,2780
1660,367,6584
57,64,279
3569,1197,8506
27,467,63
89,8,0
2212,2258,18212
380,226,6962
6915,1152,2938
11,6,0
5095,4052,3622
10,4,0
10,8,28
19,3,11
88,180,43
30615,1478,15525
5684,439,4464
150,313,1067
54,727,353
3712,5994,8240
8,1,0
25,45,0
895,523,314
24,37,118
25,29,357
1730,701,749
93,325,368
499,70,64
14,244,105
63,277,24
